Name,Locus_tag,Fru_1,Glu_1,Gly_1,Glucon_1,Mal_1,Pyr_1,M.G_1,LBexp_1,SMMPr_1,S0_1,G.S_1
ywqO,BSU36140,8.4232818182,8.0022,7.6103545455,7.1853181818,8.085,7.2946363636,7.7344272727,8.8195454546,7.6468090909,8.4867909091,8.2801
ywqN,BSU36150,8.529,8.2261090909,7.8178818182,7.27,8.3180545455,7.3393363636,8.0382272727,9.1611636364,7.8762,8.8178181818,8.4867909091
ywqM,BSU36160,8.6413818182,8.6984090909,8.2445090909,7.9611818182,8.1737090909,7.7371545455,8.5463909091,9.2885090909,8.0169,8.3080545455,8.6013545455
ywqL,BSU36170,11.1199727273,10.6178,10.6946818182,9.9191727273,11.2938363636,10.3010363636,11.2459090909,10.6243545455,11.2607545455,11.6113181818,10.9134818182
ywqK,BSU36180,12.1421818182,12.2118,11.9557818182,11.7234454545,12.8665,12.2134545455,13.0089909091,11.7202363636,12.8082090909,12.6456727273,12.3756181818
ywqJ,BSU36190,11.2554181818,11.3857636364,11.2188363636,10.8221545455,12.0902181818,11.7188636364,12.4415090909,10.7301181818,12.1127090909,11.6587363636,11.3797909091
ywqI,BSU36200,11.2894818182,11.1922181818,11.2678181818,10.6975272727,12.1036090909,11.6775363636,12.3709818182,10.7045454545,12.0113545455,11.5273090909,11.3891545455
ywqH,BSU36210,11.2607545455,11.4921181818,11.5951090909,10.5997090909,12.0666,11.8396818182,12.2134545455,10.7616,12.2714272727,11.4554636364,11.6210818182
ywqG,BSU36220,9.8900454546,10.7509363636,9.4002818182,10.3141,10.7416181818,10.0719909091,10.7826363636,10.5919090909,10.7398727273,10.1119545455,9.9069272727
ugd,BSU36230,10.4092181818,10.5429181818,9.8900454546,10.4066363636,10.3962,11.3344636364,10.5935181818,11.4185818182,10.8319454545,10.3856727273,10.4861636364
ptpZ,BSU36240,9.3011272727,9.5001636364,8.4085272727,8.4565727273,9.3489727273,7.6611545455,9.1412818182,10.2482818182,9.1859909091,9.4606363636,9.2920636364
ptkA,BSU36250,11.4336909091,11.9573363636,10.3169181818,11.6062090909,11.4718272727,11.1787090909,11.8386090909,11.7509909091,11.6599181818,11.3393545455,11.4921181818
tkmA,BSU36260,11.145,11.5997272727,9.8617727273,11.2691909091,10.3989181818,10.8794,11.4464272727,11.3143,11.3940181818,10.5901818182,11.1601
ywzD,BSU36269,12.5363181818,12.5755727273,12.6289545455,12.7926,12.0885363636,12.6027090909,12.1710545455,12.9961272727,12.9603090909,11.3497181818,13.0243363636
ywqB,BSU36270,10.6776727273,10.8016272727,9.7816,10.4829909091,10.1190454545,10.1730272727,10.2547727273,11.6125272727,10.0025090909,10.0719909091,10.9512181818
ywqA,BSU36280,10.6255818182,10.4492545455,10.5997090909,10.2547727273,10.595,9.5900272727,10.4595090909,11.5296727273,10.0623181818,11.0798909091,10.7164545455
ywpJ,BSU36290,10.2197727273,11.5684090909,10.7696545455,10.8319454545,10.8449454545,10.8837636364,11.1892636364,11.1289272727,11.0096090909,11.3875454545,10.1632727273
glcR,BSU36300,10.0229,11.1683545455,10.5714181818,10.3581272727,10.2732181818,10.1869272727,10.5682363636,10.8449454545,10.7826363636,10.6442272727,9.9564636364
ssbB,BSU36310,10.4207,14.1276909091,13.3038818182,13.3722363636,14.4959545455,15.6623909091,14.7685545455,9.9242090909,15.3678272727,14.6117181818,10.2704818182
ywpG,BSU36320,9.3729272727,10.7447363636,9.0766636364,10.6097363636,9.3934636364,10.0190727273,11.1750727273,10.6902454545,10.6496,10.1060818182,9.2783545455
ywpF,BSU36330,11.7215545455,12.0186545455,12.4552090909,12.2055636364,11.7472181818,12.1906909091,12.1999181818,12.2336727273,12.2357272727,11.6316181818,12.1939181818
ywpE,BSU36340,8.0970454546,8.4768727273,7.7991545455,8.0793363636,7.8888454546,7.7130545455,8.0803909091,9.1735636364,7.5970363636,7.8525545455,8.1506545455
ywpD,BSU36350,8.7096090909,8.8702545455,8.2860909091,8.1703,8.1506545455,8.0490181818,8.8040727273,9.3011272727,8.1498545455,8.3005363636,8.7411090909
mscL,BSU36360,11.6062090909,11.1107272727,10.6544545455,10.5512636364,11.0514454545,10.1854818182,10.4017909091,12.2611818182,11.0135090909,10.9617363636,11.7255363636
ywpB,BSU36370,12.2814090909,11.9669727273,10.7732090909,11.801,11.2543727273,11.0073909091,11.7155090909,13.3876181818,11.5931181818,11.2506,12.3928181818
rapD,BSU36380,10.9530909091,11.2691909091,11.1395727273,11.3431272727,10.8984636364,11.5022636364,11.6062090909,12.1785,12.1669272727,11.5842636364,11.0415818182
flhP,BSU36390,13.4216272727,13.9126181818,13.6285272727,13.8713909091,13.1527,13.4314636364,12.8836272727,12.7105272727,13.2413454545,13.4121545455,13.3743363636
flhO,BSU36400,12.8950818182,13.8142090909,13.2778090909,13.6212090909,12.5521181818,13.2916363636,13.0045545455,12.4846454545,13.1133545455,13.6871090909,13.2155727273
mbl,BSU36410,13.8875545455,13.4314636364,12.2521090909,13.4314636364,12.6597363636,13.9925636364,13.0210909091,14.3255545455,13.6437545455,12.9989363636,13.7048545455
spoIIID,BSU36420,6.9884,7.6428181818,8.1969181818,11.7984636364,7.199,14.8474090909,8.4139272727,7.1555090909,12.4711090909,7.1343181818,7.0325636364
usd,BSU36430,7.124,7.6623454546,8.2110727273,12.1447090909,7.2967363636,15.1735272727,8.2518545455,7.237,12.9660454545,7.2967363636,7.0574454546
ywoH,BSU36440,9.4204545455,9.5976545455,8.6184363636,9.2712090909,8.8125636364,9.7276818182,9.6447363636,10.0025090909,8.8405818182,8.5476181818,9.5592909091
ywoG,BSU36450,9.0608181818,8.8954454546,8.1312818182,8.1610818182,8.4565727273,8.0732727273,8.4183272727,9.7648272727,8.1759454546,8.4913181818,9.0215181818
ywoF,BSU36460,11.0433545455,11.6918909091,10.6426545455,11.3816,12.2245,11.2214090909,12.1404272727,10.3077636364,11.4171,11.6164636364,11.0863272727
pucI,BSU36470,7.4561545455,7.2680818182,7.0408909091,7.0707545455,7.5178727273,7.1105909091,7.4464181818,7.7461363636,7.2755818182,7.5928727273,7.5553
ywoD,BSU36480,9.0092909091,8.5991090909,8.3541363636,7.8204727273,9.0077363636,8.1779272727,8.1792727273,9.7842090909,8.9117636364,9.2072272727,8.8995
ywoC,BSU36490,9.4809636364,9.2901090909,9.1532818182,9.0408454546,9.6193727273,9.5626727273,9.4964181818,10.3915181818,9.6889363636,9.722,9.3766636364
ywoB,BSU36500,8.8735090909,9.0716,8.2585636364,8.1404545455,9.1654545455,7.6121545455,9.1331727273,9.6573818182,8.9655,9.3352454546,9.1287727273
nrgA,BSU36510,9.1994545455,8.2074181818,8.4357909091,7.8023909091,8.9498090909,7.4778727273,7.8050636364,8.4656727273,7.6267909091,11.3711181818,9.1448545455
nrgB,BSU36520,10.4997727273,10.0229,11.3001727273,10.3702636364,10.5769909091,10.3256727273,9.9492545455,10.0851818182,10.6210727273,11.8793818182,10.4891727273
bcrC,BSU36530,12.1866818182,10.9403727273,10.9119727273,10.5864727273,10.3349272727,10.8437272727,10.6353454545,12.9110909091,12.2534545455,11.6398363636,11.9363272727
ywnJ,BSU36540,8.6596727273,8.6955636364,7.8161181818,8.4946818182,8.0332636364,9.3129636364,8.3798181818,9.4886,8.7647363636,8.1670818182,8.7096090909
spoIIQ,BSU36550,8.4011454546,8.6413818182,9.8354818182,12.0605272727,8.2678545455,14.8891090909,9.0527727273,8.7821727273,11.3334727273,9.8746818182,8.3928818182
ywnH,BSU36560,11.5796727273,11.4103909091,10.2363636364,11.5713727273,11.0361727273,11.5197909091,10.9996636364,11.8206272727,11.3056636364,11.2582,11.7765545455
ywnG,BSU36570,11.6414363636,11.2728727273,10.9036818182,11.7025636364,11.0683818182,12.0212363636,11.1518454545,12.0126363636,11.3560090909,11.2955545455,11.7645636364
ywnF,BSU36580,10.3825181818,10.4222545455,11.4636,10.5848545455,9.8865272727,11.1298,10.8195727273,11.0361727273,11.1258454545,9.9446272727,10.2720727273
clsA,BSU36590,10.5343090909,10.5725454545,9.5243727273,10.0698727273,9.9336,9.5866545455,10.0907909091,11.1892636364,10.1928818182,10.4387090909,10.6313818182
ywnC,BSU36610,10.4254272727,9.7360363636,8.4461545455,8.6819909091,8.8533363636,8.1376545455,8.7860727273,10.8395909091,8.9498090909,9.5141363636,10.1464909091
ywnB,BSU36620,9.4821090909,9.4886,9.5482090909,8.9352,9.6237363636,8.3153181818,9.4368272727,9.9446272727,8.9146363636,8.9969181818,9.4270090909
ywnA,BSU36630,11.5038181818,11.1798818182,10.6509,10.5578818182,10.9302909091,10.5512636364,10.9566363636,11.3411727273,10.9479363636,10.6878636364,11.3074454545
ureC,BSU36640,10.5358818182,9.7909,11.0135090909,10.1190454545,10.0815,9.4525636364,9.4427909091,8.5852818182,10.2528181818,8.6339727273,10.3031181818
ureB,BSU36650,10.9791181818,10.4681,11.6700909091,10.9857727273,10.8157909091,10.5185636364,10.4736,8.2814181818,11.0472909091,9.3547,10.9530909091
ureA,BSU36660,11.1815181818,10.7151454545,12.1822363636,11.2704363636,11.1258454545,10.9512181818,10.3962,7.8204727273,11.3780545455,9.6492090909,11.3015818182
ywzE,BSU36668,9.8888909091,9.2742090909,9.1370090909,9.2956090909,10.0769090909,9.1448545455,9.7339909091,7.4629818182,10.3581272727,9.3874454546,9.9530818182
ywzF,BSU36669,9.0639636364,8.7647363636,8.9072454546,8.2241636364,8.1995909091,7.9851818182,8.2492727273,7.2550545455,8.1824727273,8.7733545455,9.1482363636
csbD,BSU36670,10.1522181818,9.1611636364,14.0653090909,9.2581090909,10.4530454545,9.0626818182,8.7669727273,7.7810454546,8.1270454546,10.6327090909,10.6426545455
ywmF,BSU36680,7.7635363636,7.5535090909,7.3465090909,7.5988090909,7.2777272727,7.4498727273,8.5621636364,7.3751818182,7.1415636364,7.1838818182,7.7864727273
rapB,BSU36690,11.6538727273,12.4930818182,11.7951727273,12.5109727273,11.8764818182,12.4742272727,12.0304181818,11.5594727273,12.2265909091,12.0010181818,11.6865909091
moaA,BSU36700,11.1573909091,10.4778636364,10.6327090909,10.2096272727,10.0931363636,9.0878636364,9.6521727273,11.4147545455,9.8720454546,10.5981090909,11.0343
fdhD,BSU36710,11.3195818182,10.7123727273,10.7139272727,10.4195363636,10.0875636364,9.3880454546,10.1830727273,11.6599181818,10.1745454545,10.8195727273,11.3411727273
ywmE,BSU36720,9.2581090909,8.4529,13.2474181818,8.0524363636,9.4506818182,8.7839818182,8.1813272727,7.7654909091,7.9969090909,9.2407727273,9.6911727273
ywmD,BSU36730,8.1650909091,8.3326181818,8.2153363636,7.4663818182,8.5407272727,7.7948909091,8.1416727273,8.8460181818,8.0697909091,8.7204818182,8.1901363636
ywmC,BSU36740,8.4639181818,7.8268363636,8.0059363636,7.4359727273,8.0713909091,7.5087181818,8.2022,8.9378272727,7.5297545455,8.2906181818,8.4085272727
spoIID,BSU36750,8.4768727273,8.3562454546,8.6618363636,9.4606363636,8.6557636364,12.4271363636,8.6243727273,9.4931909091,9.0838363636,8.3508818182,8.6026636364
murAA,BSU36760,14.4527818182,13.8822818182,13.4878727273,14.0988363636,13.7470909091,13.8713909091,13.9672090909,14.9625181818,14.1907454545,13.2413454545,14.3217818182
spoIIT,BSU36770,13.8233636364,13.1349636364,12.2534545455,12.9847272727,12.4198727273,13.8743909091,13.0718818182,13.9036636364,14.0228272727,12.7926,13.9807181818
ywzB,BSU36780,13.9710909091,12.9394363636,12.5482818182,12.7392090909,12.6100272727,12.7610272727,13.4021454545,13.5064,12.7010636364,12.7864545455,14.0228272727
ywmA,BSU36790,8.7821727273,9.3978909091,9.3069363636,9.7563636364,8.3695,9.4918090909,10.8590818182,8.6452272727,8.1650909091,8.5901363636,8.4934818182
atpE,BSU36860,15.6623909091,15.0165363636,14.0988363636,15.0855727273,15.5289818182,14.7779909091,15.0261181818,15.4282727273,14.9951818182,15.3871636364,15.5098090909
atpB,BSU36870,15.4002181818,14.8810181818,14.0184363636,15.0476454545,15.4768,14.6025090909,15.1282636364,15.1735272727,14.8229090909,14.9249909091,15.3332363636
atpI,BSU36880,14.5090909091,13.9234181818,13.2679545455,13.8919363636,14.1990818182,13.5719272727,13.9036636364,14.5039909091,13.2939272727,13.86,14.5306727273
upp,BSU36890,13.6212090909,13.3404181818,12.2055636364,13.0423,13.0367090909,12.6264727273,12.9539454545,14.3168181818,13.2563636364,12.6071272727,13.7821636364
glyA,BSU36900,14.9249909091,14.5202454545,13.9086,14.1613272727,14.4502727273,13.3235454545,14.2938,14.2666727273,14.0653090909,14.4502727273,14.6775272727
ywlE,BSU36930,10.7383545455,10.7383545455,10.5289,10.6081636364,10.4569727273,10.2012,10.8265090909,11.7865727273,10.2482818182,10.8590818182,11.0054818182
ywlD,BSU36940,9.0766636364,8.5685545455,7.9429636364,7.8857818182,8.1984181818,9.8790727273,7.6611545455,9.7959,8.2022,8.2492727273,8.9127272727
tsaC,BSU36950,10.7139272727,10.2692545455,9.4993909091,9.7889090909,9.4870636364,9.7788818182,9.7515363636,11.2925545455,10.2883454545,10.1657818182,10.6673636364
ywlB,BSU36960,8.1525727273,7.7948909091,9.6054272727,8.4834272727,7.9780272727,10.8265090909,8.7069727273,8.4011454546,7.9411909091,9.5976545455,8.0269727273
spoIIR,BSU36970,8.4387363636,7.9087363636,10.7197545455,8.0233272727,8.3256909091,9.3352454546,8.2281545455,8.8934272727,7.8229090909,10.3972363636,8.4408181818
ywlA,BSU36980,10.2947454545,10.2363636364,10.2264272727,9.9033,9.4931909091,9.7324090909,9.9033,10.4891727273,9.3256818182,9.4964181818,10.5558363636
ywkF,BSU36990,10.5083818182,10.0541272727,10.2799818182,10.0851818182,9.7351363636,9.6664090909,9.6341636364,11.2347727273,10.0091818182,10.6178,10.5095454545
ywkE,BSU37000,10.7739090909,10.3533090909,10.3205545455,10.1502090909,10.2197727273,9.2581090909,10.0521636364,11.5080636364,9.6938181818,10.5695909091,10.5825545455
prfA,BSU37010,12.8040272727,12.4415090909,12.2161090909,12.4362363636,11.9657818182,12.2565818182,11.9346272727,13.5551272727,12.1086545455,12.5224636364,12.6835181818
ywkD,BSU37020,10.4003363636,10.0698727273,9.9080090909,10.0815,10.0103727273,9.1482363636,10.5964,10.4736,9.7031272727,10.4403090909,10.3804636364
racA,BSU37030,9.9608363636,9.7091090909,9.7861,10.9222272727,9.8398,12.8443454545,9.697,10.1215181818,10.1394181818,10.0752545455,9.9984
ywkB,BSU37040,8.1087636364,7.8161181818,8.5967,7.6290727273,11.5426909091,8.609,10.5769909091,8.7389090909,7.8773636364,8.1019454546,7.9112909091
maeA,BSU37050,7.8976181818,8.2012181818,7.9758545455,7.5163363636,12.3300909091,7.2433454546,11.9885,9.4951454546,7.4829818182,8.4207090909,8.0074
tdk,BSU37060,10.2823363636,10.1657818182,9.7428181818,9.5015636364,9.8104181818,8.9343,9.8900454546,11.4103909091,9.7440363636,10.6054727273,10.3154545455
rpmE,BSU37070,15.6446636364,15.5289818182,15.3219454545,15.3519909091,15.1495818182,15.1884272727,15.2431909091,15.7204545455,15.3027272727,15.4171636364,15.6446636364
rho,BSU37080,12.8883090909,12.4721363636,12.3092636364,12.7592545455,12.5131909091,12.3793,12.4064545455,12.8240454545,12.4271363636,13.0279909091,12.7669363636
glpX,BSU37090,13.6650545455,12.9244818182,13.1089727273,13.4012636364,13.5207363636,13.2155727273,12.8986909091,13.4912909091,13.0631727273,13.0015454545,13.4546545455
spo0F,BSU37130,11.4936727273,11.9401727273,11.7677,12.8950818182,12.0840363636,13.3794727273,11.7509909091,11.2678181818,12.8362090909,12.3645727273,11.7865727273
ywjG,BSU37140,10.5997090909,10.5919090909,11.0668545455,10.1812818182,10.7288272727,10.1801090909,11.0458818182,11.4814181818,10.2959363636,10.5083818182,10.6743
pyrG,BSU37150,12.3645727273,12.2860363636,11.9463,11.7413272727,12.0061545455,10.6313818182,12.0010181818,14.6393181818,11.8151090909,12.5874909091,12.4428090909
rpoE,BSU37160,13.7862090909,13.7295909091,12.3579090909,13.4940909091,12.4428090909,13.5257636364,12.7669363636,14.3108545455,13.6757909091,12.7639,13.9855636364
acdA,BSU37170,8.9707909091,8.7096090909,9.7648272727,9.3949090909,8.5724181818,10.2704818182,8.1650909091,9.4270090909,8.9945,9.6435272727,9.0325818182
fadF,BSU37180,8.6199,8.3777818182,9.8065272727,9.1287727273,8.3346454546,8.6879181818,7.6362545455,8.8178181818,8.4834272727,9.0997272727,8.7045727273
ywjE,BSU37190,7.0500818182,7.3577272727,7.4654818182,7.6483636364,7.0883545455,8.4155272727,7.4561545455,7.2550545455,7.8340727273,7.124,7.0615181818
ywjD,BSU37200,7.3113909091,7.4325454546,7.4548363636,7.5451090909,7.0707545455,8.213,7.6521181818,7.5510090909,7.6868909091,7.2176,7.2737363636
ywjC,BSU37210,10.7645363636,9.4174818182,14.6852181818,9.1120909091,11.1711454545,9.1102181818,8.6413818182,8.0189636364,7.9461,11.4743090909,10.4551272727
ywjB,BSU37220,10.9302909091,11.1518454545,11.8680636364,11.2369545455,11.0118090909,10.9631818182,11.1337909091,11.9443909091,10.3497181818,10.7696545455,11.0177909091
ywjA,BSU37230,11.0015454545,11.0433545455,11.5450727273,11.0213272727,11.0015454545,10.7509363636,10.7573181818,12.0113545455,10.3533090909,11.1892636364,11.1298
ywiE,BSU37240,10.1166181818,9.1168636364,13.5298181818,8.7935909091,11.3857636364,9.1258636364,7.9758545455,8.4639181818,8.0367272727,12.3529727273,9.9740818182
narI,BSU37250,7.3765181818,7.0762,7.1616090909,6.9884,7.3201363636,7.1616090909,7.1316363636,7.4819909091,7.2063818182,13.6437545455,7.3113909091
narJ,BSU37260,7.8117,7.2622636364,7.4091909091,7.3082545455,7.7959545455,7.2571454546,7.7564818182,7.8920545455,7.2737363636,14.4959545455,7.6732727273
narH,BSU37270,7.5591727273,7.2518363636,7.2482090909,7.1370545455,7.7550818182,7.1877363636,7.6193636364,7.9099363636,7.2717818182,14.2938,7.5945909091
narG,BSU37280,7.5523818182,7.0729272727,7.2967363636,7.0762,7.8289181818,7.1555090909,7.4574636364,7.7959545455,7.1813545455,14.1907454545,7.6006727273
arfM,BSU37290,7.7041454546,7.5605727273,7.9526090909,7.1796090909,7.9611818182,7.1923727273,9.0639636364,7.8143545455,7.1555090909,12.3662363636,7.8178818182
ywiC,BSU37300,8.5427727273,7.8667727273,7.8539272727,7.2176,8.1057090909,7.2847454546,7.6631181818,9.1632454546,7.6150727273,11.6668272727,8.4461545455
fnr,BSU37310,11.7308181818,9.6492090909,11.7337727273,8.5942545455,12.2860363636,9.0302727273,11.9581454545,11.1556545455,9.4307909091,13.9126181818,11.5499454545
narK,BSU37320,8.0897181818,7.5913454546,7.8888454546,7.2602181818,8.0367272727,7.2118636364,8.0747818182,8.2699,7.3465090909,13.1118727273,8.1087636364
ywiB,BSU37340,12.5071818182,12.8638545455,12.1447090909,12.5738,11.8396818182,12.2714272727,12.4783545455,13.6240181818,12.3967272727,12.3866909091,12.9218727273
sboA,BSU37350,9.3766636364,9.2439363636,11.5859363636,8.8533363636,12.5482818182,9.3000909091,13.1381090909,8.6413818182,9.1509090909,13.3722363636,9.3387363636
sboX,BSU37360,9.3547,9.1120909091,11.5980272727,8.8672090909,12.5261636364,8.6596727273,12.5407272727,8.5476181818,8.7045727273,12.404,9.2849818182
albA,BSU37370,10.5166,11.2402181818,12.2308363636,10.8544454545,12.5664363636,10.5589545455,13.1203090909,10.4235818182,11.6018181818,13.1133545455,10.5848545455
albB,BSU37380,11.2005363636,11.5859363636,12.404,11.3901727273,12.6350454545,10.7616,13.2329727273,10.9725272727,11.8081272727,13.5435181818,11.3543090909
albC,BSU37390,10.6145272727,10.9996636364,11.2274909091,10.5725454545,11.8031181818,9.9707727273,12.4362363636,10.3758545455,11.1237454545,12.5699,10.6522909091
albD,BSU37400,10.1632727273,10.4848181818,10.8319454545,10.2674636364,11.0546545455,9.2315454546,12.0466090909,10.1190454545,10.6178,11.7936454545,10.1906727273
albE,BSU37410,9.4886,9.7179636364,10.0595363636,9.4821090909,10.1975909091,8.5790363636,11.2274909091,9.2757545455,9.4463272727,11.1815181818,9.4809636364
albF,BSU37420,8.9146363636,9.2123545455,9.6255818182,8.9100181818,9.2652454546,8.3326181818,10.2082636364,8.4834272727,8.9290545455,10.4179454545,8.9100181818
albG,BSU37430,8.7647363636,8.8478454546,9.7179636364,9.2849818182,9.1224363636,8.3139454546,10.5538818182,8.3508818182,8.8636181818,10.1394181818,8.8446636364
ywhL,BSU37440,7.6548454546,7.6886818182,7.6405181818,9.1603545455,8.6912727273,7.7700727273,8.7109363636,7.6255727273,7.9986272727,7.8586545455,7.6623454546
ywhK,BSU37450,7.5553,8.0059363636,7.8086454546,9.3332272727,8.7669727273,8.1256454546,9.3626,7.5896909091,7.9572363636,7.7948909091,7.5634181818
rapF,BSU37460,15.6994909091,15.7204545455,14.6965181818,15.9386909091,15.3871636364,15.8949454545,15.4282727273,11.7215545455,15.9589545455,14.9500090909,15.6026727273
phrF,BSU37470,15.3519909091,15.1282636364,14.5753181818,15.6026727273,15.1624272727,15.8756545455,15.1735272727,12.4198727273,15.5435090909,14.4726454545,15.6322272727
